squareMeters;numberOfRooms;hasYard;hasPool;floors;cityCode;cityPartRange;numPrevOwners;made;isNewBuilt;hasStormProtector;basement;attic;garage;hasStorageRoom;hasGuestRoom;price;category
26444;43;1;0;4;5572;7;10;2017;0;0;1460;6541;664;0;9;26495247;0
23320;96;0;0;88;58102;10;6;2013;0;0;9034;90;826;1;6;23378053;0
92782;26;1;1;77;58537;1;10;1990;1;1;5183;2000;493;0;5;9287161;1
86163;4;0;0;59;77659;2;9;2020;0;0;342;8276;953;1;0;8621912;0
10128;44;1;1;30;84658;10;3;1994;1;0;3329;9622;835;0;3;10210094;1
9861;87;0;1;26;47978;4;6;2020;0;1;3974;7211;837;1;1;990552;0
70435;46;0;1;58;45889;3;10;2013;0;0;5236;1776;348;1;8;70484863;0
67843;60;0;0;45;75296;3;4;2018;0;1;2665;9284;841;1;0;67867418;0
2871;83;1;1;44;52126;10;4;2018;0;0;3500;733;732;0;9;2985378;0
9008;42;1;0;65;52822;8;6;2019;1;1;8933;8978;277;0;4;9077369;0
40037;5;0;1;96;42626;9;6;1995;1;1;7930;9128;141;1;9;40121085;0
11260;75;0;0;67;69016;3;9;2008;1;0;9068;4289;976;1;6;11317098;0
41212;31;0;0;98;83668;3;5;2013;1;0;9750;7409;423;0;0;41287093;0
91743;28;0;1;40;25035;7;5;2000;1;0;195;2238;697;1;2;9181611;0
45738;30;1;1;69;42532;9;10;2021;0;0;5941;5641;445;0;8;45830321;0
636;47;0;1;59;29589;5;3;2001;0;1;4476;2053;899;0;8;736251;0
37171;56;1;0;61;75390;6;2;2004;1;0;3036;8473;329;0;2;37232774;0
11646;40;0;1;66;52451;1;10;1997;1;0;2915;5191;900;1;2;11693717;0
5620;94;0;0;56;99851;7;4;1996;0;0;7397;8570;308;1;10;5665256;0
19373;99;1;1;75;82403;4;4;1997;0;0;3854;2438;207;1;3;19492407;0
32794;97;0;0;7;60293;4;3;1996;0;0;506;8511;880;1;2;32799606;0
28373;73;0;0;83;4970;5;2;1993;0;0;9556;8121;121;0;6;28427293;0
89823;82;1;0;26;65210;4;7;2002;0;0;5024;4287;948;1;10;89870702;0
64533;32;0;0;5;17524;9;7;2010;0;0;7748;9485;250;1;8;6454096;0
17515;12;0;0;64;81495;4;8;1992;0;0;1868;1371;150;1;0;17542032;0
24040;90;0;1;93;79188;1;8;2015;0;0;6085;6578;665;0;10;24122535;0
48289;68;1;0;19;51010;3;7;2015;1;0;8842;4008;734;1;0;48352415;0
17513;98;0;0;36;58565;3;6;2020;1;1;9743;1700;705;1;10;1754716;0
20401;88;1;1;3;18235;6;8;1994;0;1;8548;3330;313;1;1;20474094;0
6009;55;0;1;56;24848;6;7;2019;1;1;3216;1084;679;1;9;6101769;0
85104;7;1;0;37;23443;9;6;2014;1;1;4537;5629;103;1;2;85172064;0
65886;71;1;0;15;97439;10;8;2012;0;1;187;9089;626;1;4;65921962;0
79096;79;1;1;15;30646;1;7;2005;1;0;202;5657;698;1;8;79174495;1
95098;30;0;0;4;17095;4;9;2002;0;0;9545;1344;501;1;2;95103002;0
54336;38;1;1;13;48360;4;9;2005;1;1;1340;3632;399;0;7;54421725;1
85300;98;1;0;64;93491;5;9;2002;1;0;8803;6687;768;0;3;85366532;0
40906;58;0;1;29;15447;8;9;2008;0;0;9059;4328;201;1;9;40945548;0
82585;80;0;1;82;65846;10;1;2004;0;0;3254;7812;482;0;0;82650844;0
73021;10;1;0;76;78549;1;2;2002;0;0;5032;7767;813;0;4;73114482;0
57044;25;0;0;93;2309;6;6;1992;1;0;2439;2443;527;1;4;57130042;0
78882;100;1;0;63;73080;10;8;2014;0;1;6371;5019;134;0;6;78935404;0
56013;46;1;1;64;50170;8;6;2000;1;1;6404;6739;998;1;8;5611203;1
60863;52;0;0;44;33691;1;5;2005;1;1;3822;9663;692;1;4;60912625;0
83520;39;0;1;37;89961;10;10;1992;0;1;9349;8127;516;0;2;83590502;0
71848;86;0;0;61;44526;10;2;2017;1;0;5743;5290;175;1;2;71896667;0
69067;37;1;0;62;28313;1;7;2020;1;0;8829;2341;563;0;4;6911055;0
79653;4;0;1;19;78020;4;1;2013;1;1;9783;989;513;0;7;79721093;0
16977;46;1;1;54;36800;3;6;2019;0;1;8832;4081;416;0;6;17065689;0
13594;8;0;0;73;26020;8;1;2019;0;0;8145;4420;968;1;9;13653309;0
4711;98;0;1;80;93410;7;5;2007;1;1;7325;6629;813;1;0;4784497;0
89124;33;0;1;62;29301;3;3;1993;1;0;5314;274;806;1;10;89193573;0
62599;8;0;1;37;9244;9;10;2012;0;1;428;2077;909;1;0;62688092;0
74572;74;1;0;48;16796;6;9;2013;1;1;1473;8373;477;1;4;74635383;0
56197;81;0;1;39;73580;7;2;2006;0;1;3004;3488;983;1;1;56251386;0
66687;95;1;0;21;17551;4;10;2000;0;1;3649;5983;926;0;4;6675401;0
47519;8;1;1;95;3013;8;10;2006;1;0;87;5881;814;1;9;47597226;1
21581;26;0;0;77;32881;2;6;2007;0;0;9960;6450;811;1;0;21661007;0
16956;25;0;1;69;20483;10;6;2018;0;0;956;3480;715;1;7;17051618;0
56148;84;0;1;16;72996;5;4;2017;0;0;6716;3388;893;1;8;56178587;0
85429;20;0;0;28;59987;7;8;2014;1;1;2582;330;918;0;3;85461474;0
84058;64;0;0;99;14929;3;7;2004;1;0;8861;6626;429;0;2;84157554;0
18604;63;0;0;23;15859;1;10;2003;1;0;96;7979;995;1;4;18611723;0
90179;27;0;0;66;53762;1;7;2009;1;1;6791;3873;794;1;9;90230389;0
60135;62;1;1;86;83668;9;1;2001;1;0;7680;3658;255;0;5;60249741;1
45506;87;0;1;60;76009;4;1;2016;0;1;5264;4245;852;0;9;45563966;0
95730;43;1;1;85;59791;10;8;2011;0;0;5571;1868;257;0;9;95838241;0
51121;83;1;1;89;67182;9;8;2017;1;0;1889;8858;230;1;9;51235637;1
63915;68;0;0;49;73129;10;4;2009;1;0;260;9525;593;1;4;63955859;0
9629;14;1;0;16;75989;4;3;2004;0;1;4944;3082;257;1;8;9685264;0
68837;64;1;0;50;24666;3;6;2003;1;0;171;8899;946;0;4;68878923;0
39239;29;0;1;97;59671;8;2;2002;1;0;1749;643;986;0;10;39331982;0
58917;83;1;0;29;10245;3;1;1996;0;0;9028;9582;298;0;0;58983966;0
46921;77;1;1;44;97176;7;6;2011;1;1;6850;5074;520;1;10;46977341;1
65555;94;1;0;88;49355;8;5;2021;0;1;7947;3287;555;0;0;65656941;0
2355;94;0;0;95;74657;8;9;2010;1;1;9559;9771;947;1;1;246001;0
21851;93;0;1;57;85169;6;3;2014;0;0;1607;8377;168;1;2;21880904;0
19677;43;1;0;79;13663;9;8;2000;0;1;1119;3919;375;0;8;1979423;0
39661;59;0;0;83;97719;1;9;2000;0;1;6114;6989;386;0;3;3974103;0
20967;33;1;0;97;72112;5;9;1995;0;1;2125;2135;210;1;4;21084655;0
9057;34;0;0;50;11291;4;8;2007;1;0;1790;9325;383;0;8;9069007;0
46301;51;1;0;48;51536;7;2;2018;1;1;8001;3841;421;1;9;46371668;0
92238;44;1;1;63;66384;8;1;1998;0;0;3227;8131;718;1;1;92372218;0
41880;55;0;1;87;28219;9;5;2014;0;0;9227;4688;211;0;2;41922294;0
44459;50;1;0;62;1648;2;5;1994;1;0;3300;9955;622;0;7;44523404;0
10821;73;0;1;17;8265;5;2;1998;0;0;2933;6153;143;0;8;10862428;0
24560;68;0;1;3;40529;5;8;2019;0;0;861;2701;576;1;6;24579039;0
864;17;1;0;15;51196;5;2;1999;0;1;2420;9941;427;0;9;899059;0
23212;2;1;0;90;98531;8;2;2015;1;0;5228;2040;796;0;8;23273335;0
31459;86;1;1;27;61694;10;9;1995;0;0;1588;2201;789;0;0;31550465;0
80206;28;0;1;42;13253;10;4;2014;0;1;4620;6153;854;1;10;80272244;0
48926;54;1;0;57;76290;1;3;1990;0;1;5018;1472;358;0;3;4896578;0
9109;76;1;1;83;63352;4;9;1997;0;1;823;7919;861;1;8;9238847;0
48403;62;0;0;3;52029;4;9;1996;1;0;5786;9954;941;0;10;48411276;0
12011;74;1;1;28;40165;9;10;2018;1;1;8374;5131;905;0;1;12086458;1
6470;57;1;1;48;67161;4;8;2012;1;0;2423;8794;868;1;6;6566872;1
55872;56;0;1;4;28242;9;10;2018;1;1;8581;9861;191;0;8;55914748;0
37213;79;0;1;95;89561;7;9;1996;1;0;4803;8253;531;1;2;37344676;0
55851;3;1;1;11;45177;1;3;1994;1;0;1044;660;646;1;9;55924154;1
48395;65;0;1;38;38471;8;6;2011;0;0;9736;1440;667;0;4;48457981;0
27946;86;1;0;15;92094;3;3;2009;1;0;1481;9240;705;1;9;27971289;0
12066;49;0;0;41;76434;6;7;2012;0;1;3581;4275;730;1;8;12079162;0
59109;45;0;1;21;97310;6;5;1993;0;0;2002;5507;407;0;0;59146173;0
57801;64;1;0;41;43210;3;6;2019;0;1;4958;1537;169;0;0;57878389;0
1448;85;0;0;99;9174;9;7;2020;0;0;671;6270;895;1;8;154560;0
40571;8;0;0;18;6526;6;9;2014;1;0;4006;7710;658;1;8;40589354;0
85030;1;1;0;48;19069;6;5;2009;0;0;7631;476;815;0;4;85098689;0
26690;37;1;1;15;57994;1;6;2016;0;1;5625;8297;203;1;4;26774846;0
97110;95;0;1;21;19698;6;8;2018;1;1;6780;3819;240;1;5;97173468;0
77591;36;1;0;79;48726;8;7;2002;1;0;7732;7509;127;0;1;77677532;0
10109;6;0;0;81;22719;5;7;1990;1;1;8202;590;716;0;10;1018391;0
3712;89;1;0;62;96538;8;4;1990;1;0;443;1872;642;0;8;378944;0
61485;74;0;0;17;73421;3;9;2008;1;0;7471;6422;501;0;7;61503768;0
39818;4;1;0;94;98076;6;5;2009;0;0;6521;7389;148;1;2;39901929;0
24064;79;1;1;59;20729;7;1;2005;1;1;10;3969;985;1;8;24146805;1
76818;13;0;0;81;43542;1;9;2016;0;1;9229;4981;612;1;9;76885696;0
96767;62;0;0;66;30455;9;4;1997;0;0;8252;8145;167;0;5;96807817;0
7184;30;1;0;11;96158;1;1;2008;0;0;3658;4164;387;0;7;7241598;0
63062;60;0;0;37;73988;10;8;2003;0;1;3391;5307;948;0;2;63079143;0
33793;63;1;0;42;55220;2;4;2000;1;0;9494;4010;784;1;5;3386082;0
26089;2;0;0;60;75957;6;3;1999;1;1;6541;2412;616;0;7;26154399;0
9223;50;0;0;74;56384;5;10;2006;1;1;7438;7970;976;1;9;9278866;0
64717;8;1;0;64;66333;4;6;2008;0;1;103;4933;300;0;3;64796158;0
1513;95;0;0;43;99468;2;9;2002;1;1;2504;8951;718;0;10;1550102;0
89008;84;1;1;72;4547;4;9;2015;0;1;1106;6566;777;0;1;89119475;0
4803;42;0;0;79;95739;3;6;2006;0;1;6414;8347;779;0;9;4855906;0
64128;36;1;0;48;91696;6;10;2009;1;1;3220;9542;642;1;0;64181439;0
47956;61;0;0;69;39644;9;10;2016;1;0;3515;3972;959;0;1;48007296;0
96915;20;1;0;23;12882;10;10;2020;0;0;3272;8097;920;1;7;9695754;0
98025;98;1;0;90;26276;6;1;2005;0;1;4543;655;251;0;4;98132915;0
95148;52;0;0;100;66463;5;10;2008;1;1;8257;779;339;0;10;95225508;0
93283;87;0;1;25;38486;10;7;1996;1;0;4915;7580;378;1;9;93336276;0
80837;82;1;0;70;11128;9;4;1993;1;0;6217;8853;285;1;1;80899063;0
64869;79;1;0;22;62659;5;8;1996;0;1;70;6804;637;1;4;64924576;0
44750;96;0;0;94;78156;10;5;2018;0;1;8957;1252;108;1;3;44790978;0
55840;89;0;1;11;56766;4;6;1995;0;0;9314;3519;912;0;2;55886935;0
40934;51;0;0;41;30430;6;9;2018;1;1;1270;185;530;0;7;40968848;0
32951;20;1;0;53;75542;5;1;1992;0;1;1204;8965;752;0;0;33006262;0
99552;28;1;1;49;50409;10;1;1993;1;0;1361;1127;525;1;6;99643313;1
62093;12;0;1;94;65064;9;2;2004;1;0;9421;7699;777;1;2;62222794;0
72445;92;1;0;26;98594;9;1;2013;1;1;5714;3261;746;0;0;72497343;0
83352;88;1;1;91;4816;3;6;2010;1;0;1045;5911;841;0;8;8348414;1
65494;74;1;0;91;7397;2;4;2004;1;1;8641;4672;915;0;0;65624714;0
11084;97;0;1;79;50171;4;7;1998;1;0;6932;9633;946;0;2;11133708;0
81974;86;1;0;78;88702;10;2;2013;0;1;2472;335;535;1;1;82077043;0
81262;32;1;0;41;1213;4;10;1991;1;0;7324;1876;846;1;10;81328261;0
78453;28;1;1;83;48638;9;5;1997;1;0;6247;8873;776;0;7;78592627;1
5598;10;0;0;38;94927;3;6;1994;0;1;5818;1570;825;0;0;5622114;0
58852;48;1;1;79;75918;2;6;1992;0;1;7200;7657;956;1;2;58924902;0
32389;73;1;1;86;13176;10;2;2007;0;0;6047;5764;466;0;5;32475757;0
57798;52;0;1;31;51301;7;1;2017;0;0;3441;7750;359;0;7;57834647;0
45947;16;0;0;15;87857;5;7;1999;1;0;91;4894;103;0;5;45958149;0
74390;42;1;0;14;86650;5;1;2013;0;1;4284;9971;253;0;10;74416893;0
56711;54;0;1;1;46415;8;10;1994;1;1;9545;9701;143;0;6;56737344;0
10048;75;0;0;34;19158;5;3;1991;0;0;3960;4166;729;0;1;10066431;0
68783;15;0;0;80;19508;4;10;1994;0;0;6498;2439;403;1;9;68857394;0
27586;100;0;0;64;65098;4;5;2011;0;0;7988;6567;266;0;8;27621371;0
74190;42;1;0;67;25155;4;3;2017;0;1;3328;4927;107;0;1;74258937;0
77724;78;0;0;79;83477;3;2;1995;0;0;8324;6918;982;1;10;77793855;0
78851;24;0;1;53;6869;9;9;1998;0;0;5929;1703;331;0;4;78917858;0
88521;38;1;0;97;90217;8;1;2018;0;1;2986;6632;495;1;1;88579648;0
72527;14;1;1;12;84533;9;6;1995;1;0;8820;9541;418;0;7;72566185;1
10987;48;1;1;93;63363;3;8;1997;1;1;2372;4559;633;0;0;11062317;1
81531;57;0;1;2;53236;7;1;1990;0;0;6192;9969;736;1;2;8158198;0
67870;60;1;1;24;18153;4;3;2007;1;0;4460;9990;543;1;4;67930607;1
68738;8;0;1;74;40326;8;4;2010;0;0;8272;3502;852;0;4;6884205;0
48452;5;1;0;53;71646;7;1;1997;1;1;8321;1905;482;0;10;48530307;0
51040;60;0;0;38;41889;8;4;2016;1;0;2295;1439;437;1;6;51073856;0
71549;58;1;1;85;70332;3;9;1996;0;0;1431;1075;671;1;9;71631686;0
60828;73;0;1;84;28914;6;5;2018;1;0;3052;3870;263;0;6;60899518;0
59348;61;0;1;19;30404;7;7;2012;0;0;2240;5217;959;1;6;59380392;0
26861;69;0;0;19;4795;2;9;2013;0;1;7106;7748;989;1;2;26876273;0
43278;23;1;1;99;50432;5;9;2021;1;1;2231;7900;385;1;8;43403811;1
41494;32;0;1;34;94675;8;4;2017;1;1;568;8833;563;0;4;41559587;0
27881;8;0;0;92;11901;10;8;1995;1;1;8449;434;405;0;3;27978475;0
8114;86;0;1;44;63646;8;8;2017;1;1;7951;8257;902;1;3;8177437;0
92373;79;0;1;74;65143;2;8;2016;0;0;2690;2939;955;0;5;92476176;0
95337;63;1;0;65;79838;7;7;2007;1;0;602;2692;335;0;6;95432477;0
5246;49;1;0;51;22707;3;8;1998;1;1;2117;4370;205;0;6;5325458;0
52337;42;1;0;70;26023;6;2;1999;0;1;1473;9520;130;0;7;52437789;0
14894;65;0;1;40;36631;4;6;2018;1;1;6;9098;712;1;0;14953228;0
87840;77;0;0;69;21101;10;9;2003;1;1;7475;4830;752;1;2;87858593;0
47765;15;0;1;66;14101;4;5;2007;1;1;5106;5280;431;0;10;47813247;0
99510;58;0;0;5;25524;7;2;2002;1;0;8701;2390;872;0;7;99518002;0
21364;73;1;1;42;64233;9;1;1996;1;1;370;6597;157;0;3;21454016;1
58774;62;0;1;84;83549;6;3;1991;1;0;6622;2486;353;1;4;58845311;0
80922;7;1;1;98;2387;1;8;2002;0;0;9705;7940;734;1;1;81056602;0
62302;41;0;1;91;47651;8;2;2010;1;0;2825;9157;198;0;4;6239702;0
98032;81;1;1;41;82943;9;5;1999;0;0;2870;4546;424;0;10;98124669;0
42363;31;0;1;14;89548;10;2;2020;0;1;3781;1581;365;1;2;4238826;0
21536;48;1;1;67;63470;7;10;2016;0;0;3622;3477;530;0;5;21650596;0
86732;35;0;0;99;78316;2;1;1996;1;1;2333;262;726;0;10;86800376;0
49305;80;0;1;87;17394;6;1;2006;1;0;8898;3793;833;0;4;49399756;0
48820;57;1;1;31;20037;10;4;2007;1;1;7139;5536;976;0;1;48908327;1
23407;51;0;1;53;67593;2;9;1997;1;1;8824;9552;847;1;1;23500997;0
14611;94;0;1;48;33314;9;3;2014;1;0;3271;2658;655;1;3;14687494;0
17368;92;1;1;37;35975;9;8;1991;0;0;4261;8875;642;0;9;17450311;0
77927;11;0;0;39;82622;1;8;2011;1;0;7644;3303;230;1;9;77967391;0
71436;8;1;1;26;84882;7;8;1994;0;1;328;8038;905;1;3;71497954;0
82643;84;0;1;77;21741;10;2;2003;1;0;663;3740;496;1;5;82746083;0
65273;91;0;1;29;78580;10;9;2019;0;0;4089;6156;937;0;8;65335599;0
58871;78;0;0;60;6876;2;3;2000;0;1;8474;6584;327;0;8;5893000;0
93506;86;1;0;73;7298;10;5;2004;0;0;661;6615;850;1;1;93553044;0
81600;46;1;0;16;36380;6;2;2008;1;0;1841;591;427;1;2;81636388;0
12716;25;1;0;78;77197;6;4;2002;1;0;1945;583;350;1;8;12786012;0
46422;24;1;0;4;11433;9;9;2016;1;0;2768;3137;233;1;7;46453116;0
18106;34;0;1;9;49702;6;9;1995;0;0;8002;8839;715;0;9;18136215;0
22390;85;0;0;31;64465;4;3;2011;1;0;8025;2202;322;0;1;22420191;0
64982;47;1;0;46;34968;2;6;2002;0;1;7055;1875;168;1;9;65015912;0
6824;44;1;1;21;14837;9;7;2020;1;0;4254;5044;171;0;5;690852;1
69942;67;0;0;62;19382;5;6;2008;1;1;7253;5226;832;0;9;70004448;0
28247;72;0;1;97;19387;6;8;2006;0;0;518;9261;995;1;5;28375866;0
83564;20;1;1;60;82650;10;5;2010;1;1;5420;9908;927;1;2;8366616;1
86720;7;1;0;22;64090;5;2;2019;1;1;4000;6521;491;1;0;86764379;0
53978;3;0;0;63;59998;2;4;2021;0;0;5082;9585;151;0;7;53994251;0
78993;50;1;0;72;7305;7;8;2007;1;1;7677;6177;107;0;2;79059117;0
19537;61;0;1;83;89083;5;2;2020;0;0;1962;275;721;0;5;1960626;0
81330;81;0;0;12;79119;2;1;2006;1;1;208;8696;596;0;5;81345526;0
55115;87;1;1;82;69769;1;6;2019;0;0;5024;8257;675;0;1;55225939;0
83615;21;1;1;76;85872;5;6;2011;0;1;3893;4165;740;0;4;83674341;0
24176;76;0;0;68;21829;8;3;2020;1;1;2313;1169;711;1;4;2424926;0
87186;13;0;1;98;78043;10;2;2006;1;0;5269;1871;580;0;1;87258436;0
76718;1;1;1;32;88773;5;7;1993;0;1;8514;515;889;0;10;76782913;0
34686;70;1;1;45;36301;5;5;2018;0;1;4689;4368;767;0;1;34787518;0
1372;85;1;0;61;22030;8;9;1994;0;0;8590;1810;169;1;2;1419914;0
85391;4;1;1;3;31387;6;2;2007;1;0;2793;5070;341;0;6;85474407;1
88190;11;1;1;7;34854;6;1;2000;0;0;2566;3454;817;0;6;8825664;0
29465;89;0;0;31;91289;6;9;1990;1;0;8262;2890;842;0;4;2948873;0
36475;64;0;1;53;65241;3;7;2010;0;1;8979;3503;393;0;6;3653259;0
14807;30;1;1;59;87205;6;7;2016;0;0;7326;7417;501;0;0;14884676;0
13176;82;1;1;54;71238;2;4;2016;1;0;5874;1827;725;1;3;13268336;1
33747;44;0;0;65;87274;3;4;2011;0;1;5425;3180;280;1;9;33792161;0
72586;63;0;0;39;43842;5;9;2017;0;0;2929;8280;971;1;7;72607677;0
6040;45;1;1;23;6418;2;9;1995;0;0;9301;3177;539;0;6;6115965;0
17791;36;0;1;63;59192;3;7;2006;0;0;4717;9947;430;1;7;17864166;0
37542;93;1;1;15;71424;3;9;2014;0;1;1786;992;425;0;7;37603594;0
4991;77;1;1;44;92827;6;7;2010;0;0;9117;1158;134;1;10;510147;0
35375;18;1;1;39;93034;1;9;1991;0;1;2534;4366;550;1;8;35477231;0
68760;86;0;1;90;97738;8;5;2009;1;0;3855;9786;651;1;7;68862589;0
43667;43;1;0;81;64504;9;4;1993;0;0;1829;6224;162;1;3;43764083;0
28472;63;0;0;100;12423;5;2;1998;0;0;9382;3264;858;1;2;28570498;0
45916;93;1;1;60;29819;3;5;2009;0;1;4561;5252;486;0;8;46031709;0
39110;18;0;1;34;89122;6;2;2018;0;0;7078;1501;271;1;2;39150158;0
54484;26;1;0;21;36507;1;8;1996;1;1;8337;7129;237;1;8;54531826;0
88828;41;0;1;77;36625;10;10;2014;0;1;5454;270;104;1;0;88878494;0
37875;69;0;1;53;32569;8;3;2016;0;1;7366;5929;799;0;1;37910766;0
33709;31;1;1;7;30647;3;5;1997;0;0;3797;4990;461;0;5;33788777;0
4574;33;1;1;77;52800;8;4;2012;1;0;1264;3909;506;0;6;4639222;1
38713;80;1;1;91;55696;7;4;2008;1;1;7187;1190;722;0;7;38887128;1
48796;18;0;1;3;99408;7;7;1998;1;1;7803;4910;681;1;5;48841128;0
98350;34;1;1;96;23526;5;5;2002;0;0;8127;1770;178;0;10;98433452;0
5675;18;1;0;43;3888;3;9;1994;1;0;5183;7864;436;1;9;5701504;0
13079;78;0;1;11;73189;9;5;2011;0;1;4724;319;271;0;1;13124521;0
80282;22;1;0;37;43212;3;2;2014;0;1;9027;9713;338;0;0;80348784;0
27842;72;1;1;59;65385;4;9;2001;1;0;5026;9958;941;0;2;27971071;1
94351;99;1;0;62;23882;7;1;2018;0;1;7032;9952;950;0;0;94429168;0
12903;19;1;0;65;61673;6;2;2005;0;1;1905;7347;808;1;4;12976745;0
85474;25;1;0;37;24896;6;7;2018;0;1;204;2624;639;0;6;85526718;0
48033;41;1;0;1;85611;4;6;1994;0;1;7386;7266;805;0;9;48075254;0
13344;21;0;0;100;25541;3;1;1991;1;1;9044;8890;512;0;4;13426491;0
86663;61;0;0;79;33136;3;2;2002;0;0;7018;2673;917;1;0;86674402;0
22387;3;1;0;24;13851;7;6;1998;0;0;6028;6297;364;1;9;22437438;0
44247;62;0;0;55;20423;1;2;1992;1;0;5885;7844;609;0;4;44260842;0
35226;80;1;0;94;98380;4;2;2012;1;0;5959;7781;222;0;8;35272332;0
70293;99;0;1;80;73160;3;1;2011;1;0;395;175;829;1;8;70356141;0
94396;45;0;1;10;8839;9;4;1994;1;0;185;7940;695;1;9;94430184;0
69665;77;1;1;3;43581;4;6;2009;1;0;4784;6906;329;1;0;69721799;1
14948;45;0;1;92;49373;7;4;1991;1;1;7167;7119;807;0;9;15058521;0
82610;82;1;0;36;18646;4;7;2001;1;1;5594;2911;210;1;0;82653611;0
89173;61;0;1;22;47398;6;5;2009;1;1;512;7359;254;1;10;89216429;0
48805;64;0;0;81;38392;1;8;1992;1;1;1803;5272;451;1;9;48882772;0
50077;66;0;0;72;45791;5;10;2016;1;1;914;514;222;1;7;50093436;0
32616;60;0;1;37;90843;8;1;2003;1;0;2795;3692;888;1;6;32668013;0
2750;72;1;1;51;41531;9;1;2018;1;0;7584;1742;158;1;1;2874788;1
27532;75;1;1;42;45447;2;10;2016;1;1;484;7159;270;1;9;27639726;1
44924;95;0;0;4;94576;8;4;2000;1;1;8114;1613;810;0;0;4493620;0
23378;13;1;1;9;71193;5;2;1996;0;1;6280;9662;904;0;2;23446686;0
64441;22;1;0;1;74573;9;10;2001;1;0;8118;1368;690;1;2;64481951;0
74760;36;1;1;18;96501;4;8;2011;1;1;6469;8641;668;0;3;74867641;1
70794;39;0;1;25;7742;3;10;2004;0;0;6171;1534;694;1;8;70843404;0
44528;50;1;0;11;32439;5;5;2015;1;0;4489;8417;962;1;3;44570995;0
58628;97;1;0;20;4597;5;1;2001;1;1;5168;5162;783;0;0;58689121;0
45692;12;0;0;77;17638;4;10;2021;1;1;145;9956;159;0;2;45724661;0
67417;68;0;0;67;3056;9;2;1990;1;0;1335;2071;815;1;8;6743688;0
68731;83;1;1;41;90218;6;3;2015;1;0;7409;3574;590;0;6;68790265;1
81573;1;1;0;74;11518;2;6;1996;1;0;6858;5478;294;1;6;81641796;0
15859;70;0;0;72;8823;1;3;1998;0;1;6085;1653;522;0;2;15919658;0
34071;52;1;0;89;92800;8;1;2005;0;0;3718;8063;771;1;7;34164735;0
82131;3;1;1;73;19368;7;7;2002;1;1;1908;4359;714;0;5;82223052;1
2695;30;1;0;55;56167;7;6;2006;0;1;3740;2990;560;1;8;2752766;0
51891;91;0;0;1;58438;10;10;2018;0;0;9341;491;731;1;4;51898368;0
82469;2;1;0;66;83852;6;6;2009;1;0;7623;8861;186;1;5;82524209;0
31785;14;1;1;4;841;9;2;1996;1;0;7364;210;491;0;4;31877416;1
81147;38;0;1;80;36778;6;3;2006;1;0;823;1721;928;1;9;81194016;0
13024;96;1;1;37;23654;9;10;2017;0;0;4288;4994;404;0;5;13090757;0
35160;8;1;1;86;77047;2;4;2004;1;1;461;1849;953;0;10;35275564;1
56284;58;1;0;5;42113;8;10;2019;0;0;2349;8390;372;0;6;56329649;0
1095;33;0;0;52;10758;10;1;2003;1;1;9343;4561;315;1;5;1122643;0
60250;79;1;0;16;37239;4;1;2019;1;1;8429;899;149;1;2;60310909;0
49114;13;1;1;12;22302;7;5;1995;0;1;8550;1882;272;0;3;49191995;0
66289;69;1;1;14;96579;2;5;2000;1;0;9744;2695;890;0;2;6635346;1
62940;35;0;0;90;21739;1;6;2001;1;1;1900;5532;227;1;0;62991501;0
90220;93;0;0;62;44956;9;10;1994;1;1;3353;2673;207;0;5;90252814;0
13984;6;0;1;54;95904;9;10;2002;0;0;308;9837;660;0;1;14028122;0
27961;60;0;0;17;7821;8;6;2009;0;0;7187;9576;712;1;1;27970919;0
90626;81;0;0;10;93641;10;10;2007;1;1;4768;7829;921;1;5;90646107;0
59735;27;0;1;77;37524;10;6;2009;0;0;5944;5441;933;0;0;59840199;0
75841;89;0;1;96;83005;9;10;1996;0;1;9801;2552;850;1;1;75941886;0
15417;55;0;0;95;10701;7;8;1992;0;0;3223;2186;255;0;10;15492792;0
41381;16;0;1;42;18638;7;6;2016;0;0;7020;2180;289;0;4;41421036;0
45301;37;1;0;44;23571;5;5;2001;0;0;7672;997;525;0;8;45350941;0
8305;57;0;0;55;11927;2;9;2014;1;0;4961;1343;561;0;9;8328714;0
39032;21;0;1;28;72731;10;2;2018;0;1;7764;7403;262;0;4;39078328;0
36223;20;0;1;21;33569;8;6;1998;1;1;5211;6653;823;1;1;36278238;0
6127;7;1;0;77;39323;9;2;2013;0;1;8266;3652;217;1;0;6202723;0
42903;3;0;0;59;52947;10;5;1991;1;1;4733;2408;765;1;6;42955291;0
18485;38;1;0;93;95615;2;2;2019;1;0;7715;1251;363;0;9;18533089;0
71296;96;0;0;40;76968;10;1;2003;1;1;3201;5706;953;0;3;71326603;0
33296;74;1;0;88;29797;8;7;1998;1;0;8096;4556;150;1;9;33357308;0
63259;29;0;1;25;66637;3;4;2011;0;0;6792;5071;281;0;2;63303781;0
28584;95;1;1;29;2515;1;2;1993;0;0;3149;7964;190;1;1;28653083;0
88258;70;1;1;3;2101;10;2;2005;0;1;559;1497;650;0;9;88336555;0
83639;3;1;1;49;39385;6;10;2006;0;1;2420;1853;830;0;1;83740576;0
51721;54;0;1;43;87436;5;4;2002;0;0;1583;7074;883;0;7;51750602;0
90253;19;0;0;14;23523;5;5;1991;1;0;1105;3068;576;0;5;90268451;0
26659;49;0;0;15;73961;9;9;2021;0;1;2049;6036;155;1;6;26680121;0
